Sentence_ID,Word,POS,NER
1078,Transport,PROPN,ACTION
1078,Aspirin,PROPN,O
1078,to,ADP,O
1078,Room,PROPN,B-LOC
1078,180.,NUM,I-LOC
1079,Proceed,VERB,ACTION
1079,to,PART,O
1079,Room,VERB,B-LOC
1079,329,NUM,I-LOC
1079,with,ADP,O
1079,Antibiotics.,PROPN,O
1080,Navigate,VERB,ACTION
1080,to,ADP,O
1080,doctors,NOUN,O
1080,room,NOUN,O
1080,with,ADP,O
1080,Ibuprofen.,PROPN,O
1081,Send,VERB,ACTION
1081,Aspirin,PROPN,O
1081,to,ADP,O
1081,reception.,NOUN,LOC
1082,Delivxver,PROPN,O
1082,Antibiotics,PROPN,O
1082,to,PART,O
1082,reception.,NOUN,LOC
1083,Take,VERB,ACTION
1083,Antibiotics,PROPN,O
1083,to,PART,O
1083,Room,PROPN,B-LOC
1083,382.,NUM,I-LOC
1084,155,NUM,O
1084,to,ADP,O
1084,Room,PROPN,O
1084,Penicillin.,PROPN,O
1084,Navigate,PUNCT,O
1084,with,VERB,ACTION
1085,Move,VERB,ACTION
1085,to,PART,O
1085,nurse,VERB,O
1085,station,NOUN,O
1085,with,ADP,O
1085,Paracetamol.,PROPN,O
1086,to,PART,O
1086,nurse,VERB,O
1086,with,ADP,O
1086,Move,PROPN,ACTION
1086,station,NOUN,O
1086,Paracetamol.,PROPN,O
1087,Navigate,VERB,ACTION
1087,towards,ADP,O
1087,to,ADP,O
1087,Room,PROPN,B-LOC
1087,398,NUM,I-LOC
1087,head,NOUN,O
1087,with,ADP,O
1087,Penicillin.,PROPN,O
1088,Go,VERB,ACTION
1088,to,ADP,O
1088,emergency,NOUN,O
1088,room,NOUN,O
1088,with,ADP,O
1088,ICU,PROPN,LOC
1088,Ibuprofen.,PROPN,O
1089,Send,VERB,ACTION
1089,Tylenol,PROPN,O
1089,to,ADP,O
1089,reception.,NOUN,LOC
1090,Bring,VERB,ACTION
1090,Antibiotics,PROPN,O
1090,to,PART,O
1090,nurse,VERB,O
1090,station.,NOUN,O
1091,Send,VERB,ACTION
1091,Tylenol,PROPN,O
1091,to,ADP,O
1091,reception.,NOUN,LOC
1092,Move,VERB,ACTION
1092,to,ADP,O
1092,Room,PROPN,B-LOC
1092,174,NUM,I-LOC
1092,with,ADP,O
1092,Ibuprofen.,PROPN,O
1093,Bring,VERB,ACTION
1093,Antibiotics,PROPN,O
1093,to,PART,O
1093,nurse,VERB,O
1093,stationzon.,NOUN,O
1094,Move,VERB,ACTION
1094,to,ADP,O
1094,ICU,PROPN,LOC
1094,with,ADP,O
1094,Paracetamol.,PROPN,O
1095,Deliver,VERB,ACTION
1095,Tylenol,PROPN,O
1095,to,ADP,O
1095,Room,PROPN,B-LOC
1095,124.,NUM,I-LOC
1096,Move,VERB,ACTION
1096,to,ADP,O
1096,Room,PROPN,B-LOC
1096,310,NUM,I-LOC
1096,with,ADP,O
1096,Antibiotics.,PROPN,O
1097,Navigate,VERB,ACTION
1097,to,ADP,O
1097,emergency,NOUN,O
1097,room,NOUN,O
1097,with,ADP,O
1097,Penicillin.,PROPN,O
1098,Room,NOUN,B-LOC
1098,432,NUM,I-LOC
1098,Move,PROPN,O
1098,Tylenol.,PROPN,ACTION
1098,with,PUNCT,O
1098,to,ADP,O
1099,Deliver,VERB,ACTION
1099,Tylenol,PROPN,O
1099,to,ADP,O
1099,Room,PROPN,B-LOC
1099,591.,NUM,I-LOC
1100,Transport,PROPN,ACTION
1100,Penicillin,PROPN,O
1100,to,AUX,O
1100,reception.,NOUN,LOC
1101,to,ADP,O
1101,Transport,PROPN,ACTION
1101,Room,PROPN,B-LOC
1101,380.,NUM,I-LOC
1101,Paracetamol,PUNCT,O
1102,Transport,PROPN,ACTION
1102,Paracetamol,PROPN,O
1102,to,ADP,O
1102,doctors,NOUN,O
1102,room.,NOUN,O
1103,Take,VERB,ACTION
1103,Tylenol,PROPN,O
1103,to,ADP,O
1103,Room,PROPN,B-LOC
1103,527.,NUM,I-LOC
1104,Paracetamol.,PROPN,O
1104,with,PUNCT,O
1104,ICU,ADP,O
1104,to,PROPN,LOC
1104,Proceed,PART,O
1105,Move,VERB,ACTION
1105,to,ADP,O
1105,RECEPTION,NOUN,LOC
1105,with,ADP,O
1105,Tylenol.,PROPN,O
1106,Send,VERB,ACTION
1106,Ibuprofen,PROPN,O
1106,to,ADP,O
1106,Room,PROPN,B-LOC
1106,528.,NUM,I-LOC
1107,Navigate,VERB,ACTION
1107,top,ADJ,O
1107,ICU,PROPN,LOC
1107,with,ADP,O
1107,Antibiotics.,PROPN,O
1108,Deliver,VERB,ACTION
1108,Ibuprofen,PROPN,O
1108,to,PART,O
1108,nurse,NOUN,O
1108,station.,NOUN,O
1109,to,ADP,O
1109,ICU.,PROPN,LOC
1109,Penicillin,PUNCT,O
1109,Send,PROPN,O
1110,Send,VERB,ACTION
1110,Ibuprofen,PROPN,O
1110,to,ADP,O
1110,Room,PROPN,B-LOC
1110,229.,NUM,I-LOC
1111,Navigate,VERB,ACTION
1111,to,ADP,O
1111,ICU,PROPN,LOC
1111,with,ADP,O
1111,Tylenol.,PROPN,O
1112,Move,VERB,ACTION
1112,to,PART,O
1112,nurse,VERB,O
1112,station,NOUN,O
1112,with,ADP,O
1112,Tylenol.,PROPN,O
1113,Room,NOUN,O
1113,Proceed,VERB,ACTION
1113,with,ADP,O
1113,to,ADP,O
1113,213,NUM,O
1113,Aspirin.,PROPN,O
1114,Take,VERB,ACTION
1114,Antibiotics,PROPN,O
1114,to,PART,O
1114,Room,PROPN,B-LOC
1114,107.,NUM,I-LOC
1115,Navigate,VERB,ACTION
1115,to,ADP,O
1115,Room,PROPN,B-LOC
1115,556,NUM,I-LOC
1115,with,ADP,O
1115,Aspirin.,PROPN,O
1116,Take,VERB,ACTION
1116,Antibiotics,PROPN,O
1116,to,PART,O
1116,Room,PROPN,B-LOC
1116,153.,NUM,I-LOC
1117,Bring,VERB,ACTION
1117,Tylenol,PROPN,O
1117,to,ADP,O
1117,Room,PROPN,B-LOC
1117,127.,NUM,I-LOC
1118,Take,VERB,ACTION
1118,Penicillin,PROPN,O
1118,to,ADP,O
1118,doctors,NOUN,O
1118,room.,NOUN,O
1119,Take,VERB,ACTION
1119,Paracetamol,PROPN,O
1119,to,ADP,O
1119,doctors,NOUN,O
1119,room.,NOUN,O
1120,Proceed,VERB,ACTION
1120,to,PART,O
1120,nurse,VERB,O
1120,station,NOUN,O
1120,with,ADP,O
1120,Aspirin.,PROPN,O
1121,Navigate,VERB,ACTION
1121,to,ADP,O
1121,Room,PROPN,B-LOC
1121,118,NUM,I-LOC
1121,with,ADP,O
1121,Penicillin.,PROPN,O
1122,Bring,VERB,ACTION
1122,Antibiotics,PROPN,O
1122,to,PART,O
1122,Room,PROPN,B-LOC
1122,130.,NUM,I-LOC
1123,Go,VERB,ACTION
1123,to,PART,O
1123,nurse,VERB,O
1123,station,NOUN,O
1123,with,ADP,O
1123,Antibiotics.,PROPN,O
1124,Bring,VERB,ACTION
1124,Aspirin,PROPN,O
1124,to,ADP,O
1124,Room,PROPN,B-LOC
1124,583.,NUM,I-LOC
1125,Bring,VERB,ACTION
1125,Paracetamol,PROPN,O
1125,to,ADP,O
1125,Room,PROPN,B-LOC
1125,471.,NUM,I-LOC
1126,Deliver,VERB,ACTION
1126,Penicillin,PROPN,O
1126,to,PART,O
1126,nurse,VERB,O
1126,statistation.,NOUN,O
1127,Send,VERB,ACTION
1127,Tylenol,NOUN,O
1127,to,ADP,O
1127,Room,PROPN,B-LOC
1127,596.,NUM,I-LOC
1128,Transport,PROPN,ACTION
1128,Paracetamol,PROPN,O
1128,to,PART,O
1128,head,VERB,O
1128,towards,ADP,O
1128,ICU.,PROPN,LOC
1129,Take,VERB,ACTION
1129,Tylenol,PROPN,O
1129,to,ADP,O
1129,Room,PROPN,B-LOC
1129,168.,NUM,I-LOC
1130,Send,VERB,ACTION
1130,Antibiotics,PROPN,O
1130,to,ADP,O
1130,doctors,NOUN,O
1130,room.,NOUN,O
1131,Bring,VERB,ACTION
1131,Ibuprofen,PROPN,O
1131,to,ADP,O
1131,Room,PROPN,B-LOC
1131,210.,NUM,I-LOC
1132,Transport,PROPN,ACTION
1132,Aspirin,PROPN,O
1132,to,PART,O
1132,nurse,NOUN,O
1132,station.,NOUN,O
1133,Send,VERB,ACTION
1133,Tylenol,PROPN,O
1133,to,ADP,O
1133,doctors,NOUN,O
1133,room.,NOUN,O
1134,Deliver,VERB,ACTION
1134,Aspirin,PROPN,O
1134,to,ADP,O
1134,reception.,NOUN,LOC
1135,Bring,VERB,ACTION
1135,Penicillin,PROPN,O
1135,to,ADP,O
1135,Room,PROPN,B-LOC
1135,360.,NUM,I-LOC
1136,to,ADP,O
1136,Paracetamol,PROPN,O
1136,doctors,NOUN,O
1136,Deliver,VERB,ACTION
1136,room.,NOUN,O
1137,Deliver,VERB,ACTION
1137,Aspirin,PROPN,O
1137,to,ADP,O
1137,reception.,NOUN,LOC
1138,Room,NOUN,B-LOC
1138,272.,NUM,I-LOC
1138,to,PUNCT,O
1138,Ibuprofen,AUX,O
1138,Send,PROPN,O
1139,Bring,VERB,ACTION
1139,doctors,NOUN,O
1139,room.,NOUN,O
1139,to,PUNCT,O
1139,Paracetamol,ADP,O
1140,Send,VERB,ACTION
1140,towards,ADP,O
1140,Penicillin,PROPN,O
1140,to,PART,O
1140,head,VERB,O
1140,emergency,NOUN,O
1140,room.,NOUN,O
1141,Navigate,VERB,ACTION
1141,to,PART,O
1141,Room,VERB,B-LOC
1141,143,NUM,I-LOC
1141,with,ADP,O
1141,Antibiotics.,PROPN,O
1142,Take,VERB,ACTION
1142,Aspirin,PROPN,O
1142,to,ADP,O
1142,Room,PROPN,B-LOC
1142,347.,NUM,I-LOC
1143,Navigate,VERB,ACTION
1143,to,ADP,O
1143,reception,NOUN,LOC
1143,with,ADP,O
1143,Paracetamol.,PROPN,O
1144,to,PART,O
1144,room.,VERB,O
1144,emergency,PUNCT,O
1144,Transport,NOUN,O
1144,Penicillin,PROPN,ACTION
1145,Proceed,VERB,ACTION
1145,to,ADP,O
1145,emergency,NOUN,O
1145,room,NOUN,O
1145,with,ADP,O
1145,Antibiotics.,PROPN,O
1146,Transport,PROPN,ACTION
1146,Penicillin,PROPN,O
1146,to,ADP,O
1146,Room,PROPN,B-LOC
1146,173.,NUM,I-LOC
1147,Proceed,VERB,ACTION
1147,to,ADP,O
1147,ICU,PROPN,LOC
1147,with,ADP,O
1147,Aspirin.,PROPN,O
1148,Take,VERB,ACTION
1148,Penicillin,PROPN,O
1148,to,ADP,O
1148,emergency,NOUN,O
1148,room.,NOUN,O
1149,Bring,VERB,ACTION
1149,Ibuprofen,PROPN,O
1149,to,ADP,O
1149,Room,PROPN,B-LOC
1149,152.,NUM,I-LOC
1150,Proceed,VERB,ACTION
1150,to,PART,O
1150,nurse,VERB,O
1150,station,NOUN,O
1150,with,ADP,O
1150,Paracetamol.,PROPN,O
1151,Navigate,VERB,ACTION
1151,to,ADP,O
1151,ICU,PROPN,LOC
1151,with,ADP,O
1151,Ibuprofen.,PROPN,O
1152,Bring,VERB,ACTION
1152,Antibiotics,PROPN,O
1152,to,PART,O
1152,Room,PROPN,B-LOC
1152,239.,NUM,I-LOC
1153,Take,VERB,ACTION
1153,Paracetamol,PROPN,O
1153,to,PART,O
1153,nurse,NOUN,O
1153,station.,NOUN,O
1154,Bring,VERB,ACTION
1154,Paracetamol,PROPN,O
1154,to,ADP,O
1154,emergency,NOUN,O
1154,room.,NOUN,O
1155,Transport,PROPN,ACTION
1155,Ibuprofen,PROPN,O
1155,to,PART,O
1155,nurse,NOUN,O
1155,station.,NOUN,O
1156,Send,VERB,ACTION
1156,Penicillin,PROPN,O
1156,to,ADP,O
1156,Room,PROPN,B-LOC
1156,219.,NUM,I-LOC
1157,Bring,VERB,ACTION
1157,Penicillin,PROPN,O
1157,to,ADP,O
1157,ICU.,PROPN,LOC
1158,Take,VERB,ACTION
1158,Penicillin,PROPN,O
1158,to,ADP,O
1158,Room,PROPN,B-LOC
1158,463.,NUM,I-LOC
1159,Go,VERB,ACTION
1159,to,ADP,O
1159,RECEPTION,NOUN,LOC
1159,with,ADP,O
1159,Ibuprofen.,PROPN,O
1160,Move,VERB,ACTION
1160,to,ADP,O
1160,Room,PROPN,B-LOC
1160,346,NUM,I-LOC
1160,with,ADP,O
1160,Paracetamol.,PROPN,O
1161,Go,VERB,ACTION
1161,to,ADP,O
1161,Room,PROPN,B-LOC
1161,469,NUM,I-LOC
1161,with,ADP,O
1161,Aspirin.,PROPN,O
1162,Deliver,VERB,ACTION
1162,Tylenol,PROPN,O
1162,to,ADP,O
1162,Room,PROPN,B-LOC
1162,376.,NUM,I-LOC
1163,Saend,PROPN,O
1163,Antibiotics,PROPN,O
1163,to,PART,O
1163,reception.,NOUN,LOC
1164,Transport,PROPN,ACTION
1164,Tylenol,PROPN,O
1164,to,ADP,O
1164,reception,NOUN,LOC
1164,ICU.,PROPN,LOC
1165,Take,VERB,ACTION
1165,Ibuprofen,PROPN,O
1165,to,ADP,O
1165,Room,PROPN,B-LOC
1165,579.,NUM,I-LOC
1166,Navigate,VERB,ACTION
1166,to,ADP,O
1166,Room,PROPN,B-LOC
1166,225,NUM,I-LOC
1166,with,ADP,O
1166,Antibiotics.,PROPN,O
1167,Move,VERB,ACTION
1167,to,PART,O
1167,nurse,VERB,O
1167,station,NOUN,O
1167,with,ADP,O
1167,Paracetamol.,PROPN,O
1168,Go,VERB,ACTION
1168,to,ADP,O
1168,ICU,PROPN,LOC
1168,with,ADP,O
1168,Penicillin.,PROPN,O
1169,Transport,PROPN,ACTION
1169,Paracetamol,PROPN,O
1169,to,ADP,O
1169,Room,PROPN,O
1169,1i2.,NUM,O
1170,Send,VERB,ACTION
1170,Tylenol,NOUN,O
1170,to,ADP,O
1170,ICU.,PROPN,LOC
1171,Deliver,PROPN,ACTION
1171,Antibiotics,PROPN,O
1171,to,PART,O
1171,Room,VERB,B-LOC
1171,212.,NUM,I-LOC
1172,Go,VERB,ACTION
1172,to,ADP,O
1172,Room,PROPN,B-LOC
1172,247,NUM,I-LOC
1172,with,ADP,O
1172,Aspirin.,PROPN,O
1173,Transport,NOUN,ACTION
1173,emergency,NOUN,O
1173,room,NOUN,O
1173,Tylenol,NOUN,O
1173,to,ADP,O
1173,ICU.,PROPN,LOC
1174,Transport,PROPN,ACTION
1174,Tylenol,PROPN,O
1174,to,ADP,O
1174,emergency,NOUN,O
1174,room.,NOUN,O
1175,Deliver,VERB,ACTION
1175,Paracetamol,PROPN,O
1175,to,ADP,O
1175,Room,PROPN,B-LOC
1175,202.,NUM,I-LOC
1176,Send,VERB,ACTION
1176,Paracetamol,PROPN,O
1176,growth,NOUN,O
1176,to,ADP,O
1176,Room,PROPN,B-LOC
1176,440.,NUM,I-LOC
1177,Move,VERB,ACTION
1177,to,ADP,O
1177,RECEPTION,NOUN,LOC
1177,with,ADP,O
1177,Aspirin.,PROPN,O
1178,Move,VERB,ACTION
1178,to,ADP,O
1178,emergency,NOUN,O
1178,room,NOUN,O
1178,with,ADP,O
1178,Paracetamol.,PROPN,O
1179,Go,VERB,ACTION
1179,to,ADP,O
1179,doctors,NOUN,O
1179,room,VERB,O
1179,with,ADP,O
1179,Tylenol.,PROPN,O
1180,Bring,VERB,ACTION
1180,Antibiotics,PROPN,O
1180,to,PART,O
1180,Room,PROPN,B-LOC
1180,356.,NUM,I-LOC
1181,Move,VERB,ACTION
1181,to,ADP,O
1181,RECEPTION,NOUN,LOC
1181,with,ADP,O
1181,Tylenol.,PROPN,O
1182,Go,VERB,ACTION
1182,to,ADP,O
1182,emergency,NOUN,O
1182,room,NOUN,O
1182,with,ADP,O
1182,Tylenol.,PROPN,O
1183,Move,VERB,ACTION
1183,to,ADP,O
1183,ICU,PROPN,LOC
1183,with,ADP,O
1183,Tylenol.,PROPN,O
1184,Take,VERB,ACTION
1184,Ibuprofen,PROPN,O
1184,to,ADP,O
1184,reception.,NOUN,LOC
1185,to,ADP,O
1185,with,ADP,O
1185,173,NUM,O
1185,Move,PROPN,ACTION
1185,Room,PROPN,O
1185,Ibuprofen.,PROPN,O
1186,Aspirin,NOUN,O
1186,Send,PROPN,ACTION
1186,room.,NOUN,O
1186,to,PUNCT,O
1186,doctors,ADP,O
1187,Take,VERB,ACTION
1187,Aspirin,PROPN,O
1187,to,ADP,O
1187,Room,PROPN,B-LOC
1187,284.,NUM,I-LOC
1188,Move,VERB,ACTION
1188,to,ADP,O
1188,Room,PROPN,B-LOC
1188,406,NUM,I-LOC
1188,with,ADP,O
1188,Aspirin.,PROPN,O
1189,Deliver,VERB,ACTION
1189,Tylenol,PROPN,O
1189,to,ADP,O
1189,Room,PROPN,B-LOC
1189,482.,NUM,I-LOC
1190,Transport,PROPN,ACTION
1190,Paracetamol,PROPN,O
1190,to,PART,O
1190,nurse,NOUN,O
1190,station.,NOUN,O
1191,Bring,VERB,ACTION
1191,Ibuprofen,PROPN,O
1191,to,ADP,O
1191,Room,PROPN,B-LOC
1191,154.,NUM,I-LOC
1192,Go,VERB,ACTION
1192,to,ADP,O
1192,Room,PROPN,B-LOC
1192,349,NUM,I-LOC
1192,with,ADP,O
1192,Ibuprofen.,PROPN,O
1193,Transport,PROPN,ACTION
1193,Paracetamol,PROPN,O
1193,to,ADP,O
1193,Room,PROPN,B-LOC
1193,552.,NUM,I-LOC
1194,Bring,VERB,ACTION
1194,Penicillin,PROPN,O
1194,to,ADP,O
1194,doctors,NOUN,O
1194,room.,NOUN,O
1195,Bring,VERB,ACTION
1195,Antibiotics,PROPN,O
1195,to,PART,O
1195,Room,PROPN,B-LOC
1195,495.,NUM,I-LOC
1196,Deliver,VERB,ACTION
1196,Aspirin,PROPN,O
1196,to,ADP,O
1196,Room,PROPN,B-LOC
1196,509.,NUM,I-LOC
1197,Send,VERB,ACTION
1197,Tylenol,NOUN,O
1197,to,ADP,O
1197,ICU.,PROPN,LOC
1198,to,ADP,O
1198,270.,NUM,O
1198,Ibuprofen,PUNCT,O
1198,Take,PROPN,O
1198,Room,PROPN,ACTION
1199,Bring,VERB,ACTION
1199,Paracetamol,PROPN,O
1199,to,ADP,O
1199,Room,PROPN,B-LOC
1199,526.,NUM,I-LOC
1200,Proceed,VERB,ACTION
1200,to,ADP,O
1200,doctors,NOUN,O
1200,room,VERB,O
1200,ICU,PROPN,LOC
1200,with,ADP,O
1200,Paracetamol.,PROPN,O
1201,Transport,PROPN,ACTION
1201,Aspirin,PROPN,O
1201,to,ADP,O
1201,emergency,NOUN,O
1201,room.,NOUN,O
1202,Go,VERB,ACTION
1202,to,ADP,O
1202,Room,PROPN,B-LOC
1202,486,NUM,I-LOC
1202,with,ADP,O
1202,Tylenol.,PROPN,O
1203,Proceed,VERB,ACTION
1203,to,ADP,O
1203,emergency,NOUN,O
1203,room,NOUN,O
1203,with,ADP,O
1203,Aspirin.,PROPN,O
1204,Transport,PROPN,ACTION
1204,Paracetamol,PROPN,O
1204,to,ADP,O
1204,ICU.,PROPN,LOC
1205,Move,VERB,ACTION
1205,to,ADP,O
1205,ICU,PROPN,LOC
1205,with,ADP,O
1205,Paracetamol.,PROPN,O
1206,ICU.,PROPN,LOC
1206,Ibuprofen,PUNCT,O
1206,to,NOUN,O
1206,Deliver,PART,O
1207,Transport,PROPN,ACTION
1207,Aspirin,PROPN,O
1207,to,ADP,O
1207,Room,PROPN,O
1207,drive,VERB,O
1207,457.,NUM,O
1208,Proceed,VERB,ACTION
1208,to,ADP,O
1208,Room,PROPN,B-LOC
1208,540,NUM,I-LOC
1208,with,ADP,O
1208,Ibuprofen.,PROPN,O
1209,Go,VERB,ACTION
1209,to,ADP,O
1209,ICU,PROPN,LOC
1209,with,ADP,O
1209,Ibuprofen.,PROPN,O
1210,Transport,PROPN,ACTION
1210,Antibiotics,PROPN,O
1210,to,ADP,O
1210,emergency,NOUN,O
1210,room.,NOUN,O
1211,Bring,VERB,ACTION
1211,Antibiotics,PROPN,O
1211,to,PART,O
1211,Room,VERB,B-LOC
1211,599.,NUM,I-LOC
1212,Send,VERB,ACTION
1212,Antibiotics,PROPN,O
1212,to,ADP,O
1212,ICU.,PROPN,LOC
1213,Move,VERB,ACTION
1213,to,ADP,O
1213,Reception,PROPN,LOC
1213,with,ADP,O
1213,Antibiotics.,PROPN,O
1214,Send,VERB,ACTION
1214,Antibiotics,PROPN,O
1214,to,ADP,O
1214,ICU.,PROPN,LOC
1215,Move,VERB,ACTION
1215,to,ADP,O
1215,doctors,NOUN,O
1215,room,NOUN,O
1215,with,ADP,O
1215,Tylenol.,PROPN,O
1216,Transport,PROPN,ACTION
1216,Paracetamol,PROPN,O
1216,to,ADP,O
1216,ICU.,PROPN,LOC
1217,160.,X,O
1217,Transport,PUNCT,O
1217,to,NOUN,ACTION
1217,Paracetamol,ADP,O
1217,Room,PROPN,O
1218,Move,VERB,ACTION
1218,to,ADP,O
1218,ICU,PROPN,LOC
1218,with,ADP,O
1218,Tylenol.,PROPN,O
1219,Transport,PROPN,ACTION
1219,Tylenol,PROPN,O
1219,to,ADP,O
1219,Room,PROPN,B-LOC
1219,239.,NUM,I-LOC
1220,Transport,PROPN,ACTION
1220,Ibuprofen,PROPN,O
1220,to,ADP,O
1220,Room,PROPN,B-LOC
1220,101.,NUM,I-LOC
1221,Send,VERB,ACTION
1221,Tylenol,NOUN,O
1221,to,ADP,O
1221,Room,PROPN,B-LOC
1221,535.,NUM,I-LOC
1222,Deliver,VERB,ACTION
1222,Aspirin,PROPN,O
1222,to,ADP,O
1222,Room,PROPN,B-LOC
1222,586.,NUM,I-LOC
1223,Navigate,VERB,ACTION
1223,to,ADP,O
1223,Room,PROPN,B-LOC
1223,304,NUM,I-LOC
1223,with,ADP,O
1223,Antibiotics.,PROPN,O
1224,Transport,PROPN,ACTION
1224,Paracetamol,PROPN,O
1224,to,ADP,O
1224,Room,PROPN,B-LOC
1224,257.,NUM,I-LOC
1225,Bring,VERB,ACTION
1225,Paracetamol,PROPN,O
1225,to,ADP,O
1225,Room,PROPN,B-LOC
1225,571.,NUM,I-LOC
1226,Proceed,VERB,ACTION
1226,to,ADP,O
1226,ejency,NOUN,O
1226,room,NOUN,O
1226,with,ADP,O
1226,Penicillin.,PROPN,O
1227,Bring,VERB,ACTION
1227,Ibuprofen,PROPN,O
1227,to,ADP,O
1227,Room,PROPN,O
1227,order,NOUN,O
1227,324.,NUM,O
1228,Transport,PROPN,ACTION
1228,Paracetamol,PROPN,O
1228,to,ADP,O
1228,Room,PROPN,B-LOC
1228,529.,NUM,I-LOC
1229,Deliver,VERB,ACTION
1229,Aspirin,PROPN,O
1229,to,ADP,O
1229,Room,PROPN,B-LOC
1229,468.,NUM,I-LOC
1230,Transport,PROPN,ACTION
1230,Paracetamol,PROPN,O
1230,to,ADP,O
1230,emergency,NOUN,O
1230,room.,NOUN,O
1231,Proceed,VERB,ACTION
1231,to,ADP,O
1231,ICU,PROPN,LOC
1231,with,ADP,O
1231,Penicillin.,PROPN,O
1232,Send,VERB,ACTION
1232,Paracetamol,PROPN,O
1232,to,PART,O
1232,Room,VERB,O
1232,ICU,PROPN,LOC
1232,324.,NUM,O
1233,Deliver,VERB,ACTION
1233,Ibuprofen,PROPN,O
1233,to,ADP,O
1233,Room,PROPN,B-LOC
1233,350.,NUM,I-LOC
1234,Room,NOUN,O
1234,to,ADP,O
1234,583.,NUM,O
1234,Penicillin,PUNCT,O
1234,Send,PROPN,O
1235,Take,VERB,ACTION
1235,doctors,NOUN,O
1235,room,VERB,O
1235,Aspirin,PROPN,O
1235,to,ADP,O
1235,Room,PROPN,B-LOC
1235,484.,NUM,I-LOC
1236,Deliver,VERB,ACTION
1236,Tylenol,PROPN,O
1236,to,ADP,O
1236,doctors,NOUN,O
1236,room.,NOUN,O
1237,Bring,VERB,ACTION
1237,Paracetamol,PROPN,O
1237,head,NOUN,O
1237,towards,ADP,O
1237,to,ADP,O
1237,doctors,NOUN,O
1237,room.,NOUN,O
1238,Go,VERB,ACTION
1238,to,PART,O
1238,head,VERB,O
1238,Room,PROPN,O
1238,towards,ADP,O
1238,415,NUM,O
1238,with,ADP,O
1238,Aspirin.,PROPN,O
1239,Transport,PROPN,ACTION
1239,Paracetamol,PROPN,O
1239,to,ADP,O
1239,reception.,NOUN,LOC
1240,Move,VERB,ACTION
1240,to,ADP,O
1240,Room,PROPN,B-LOC
1240,156,NUM,I-LOC
1240,with,ADP,O
1240,Penicillin.,PROPN,O
1241,Paracetamol,PROPN,O
1241,to,PART,O
1241,room.,VERB,O
1241,doctors,PUNCT,O
1241,Bring,NOUN,O
1242,Take,VERB,ACTION
1242,Paracetamol,PROPN,O
1242,to,ADP,O
1242,Room,PROPN,B-LOC
1242,158.,NUM,I-LOC
1243,Send,VERB,ACTION
1243,Aspirin,PROPN,O
1243,to,ADP,O
1243,emergency,NOUN,O
1243,room.,NOUN,O
1244,Deliver,VERB,ACTION
1244,Aspirin,PROPN,O
1244,to,ADP,O
1244,ICU.,PROPN,LOC
1245,Move,VERB,ACTION
1245,to,ADP,O
1245,Room,PROPN,B-LOC
1245,566,NUM,I-LOC
1245,with,ADP,O
1245,Aspirin.,PROPN,O
1246,Bring,VERB,ACTION
1246,Aspirin,PROPN,O
1246,to,ADP,O
1246,nurse,NOUN,O
1246,station.,NOUN,O
1247,Go,VERB,ACTION
1247,to,ADP,O
1247,Room,PROPN,B-LOC
1247,377,NUM,I-LOC
1247,with,ADP,O
1247,Tylenol.,PROPN,O
1248,head,NOUN,O
1248,towards,ADP,O
1248,Bring,VERB,ACTION
1248,Penicillin,PROPN,O
1248,to,ADP,O
1248,Room,PROPN,B-LOC
1248,259.,NUM,I-LOC
1249,Go,VERB,ACTION
1249,to,ADP,O
1249,Room,PROPN,B-LOC
1249,167,NUM,I-LOC
1249,with,ADP,O
1249,Aspirin.,PROPN,O
1250,Bring,VERB,ACTION
1250,Tylenol,PROPN,O
1250,to,ADP,O
1250,nurse,NOUN,O
1250,station.,NOUN,O
1251,Take,VERB,ACTION
1251,Tylenol,PROPN,O
1251,to,ADP,O
1251,Rxm,PROPN,O
1251,406.,NUM,O
1252,Take,VERB,ACTION
1252,Ibuprofen,PROPN,O
1252,to,ADP,O
1252,Room,PROPN,B-LOC
1252,540.,NUM,I-LOC
1253,Transport,PROPN,ACTION
1253,Paracetamol,PROPN,O
1253,to,ADP,O
1253,Room,PROPN,B-LOC
1253,487.,NUM,I-LOC
1254,Transport,PROPN,ACTION
1254,Penicillin,PROPN,O
1254,to,ADP,O
1254,emergency,NOUN,O
1254,room.,NOUN,O
1255,Navigate,VERB,ACTION
1255,to,ADP,O
1255,emergency,NOUN,O
1255,room,NOUN,O
1255,with,ADP,O
1255,Aspirin.,PROPN,O
1256,Proceed,VERB,ACTION
1256,to,ADP,O
1256,Room,PROPN,B-LOC
1256,228,NUM,I-LOC
1256,with,ADP,O
1256,Penicillin.,PROPN,O
1257,Take,VERB,ACTION
1257,Tylenol,PROPN,O
1257,to,ADP,O
1257,reception.,NOUN,LOC
1258,Transport,PROPN,ACTION
1258,Ibuprofen,PROPN,O
1258,to,ADP,O
1258,Room,PROPN,B-LOC
1258,124.,NUM,I-LOC
1259,Take,VERB,ACTION
1259,Tylenol,PROPN,O
1259,to,ADP,O
1259,Room,PROPN,B-LOC
1259,516.,NUM,I-LOC
1260,Send,VERB,ACTION
1260,Paracetamol,PROPN,O
1260,to,ADP,O
1260,Room,PROPN,B-LOC
1260,190.,NUM,I-LOC
1261,Navigate,VERB,ACTION
1261,to,ADP,O
1261,Room,PROPN,B-LOC
1261,587,NUM,I-LOC
1261,with,ADP,O
1261,Paracetamol.,PROPN,O
